id,url,display_url,content_type,engagement_score_view,followers,likes,num_comments,product_type,profile_image_link,video_view_count,videos,tags,has_a_person,vape_present,is_vaping,tone,img_mentions_brands,text_mentions_brands,Health_ad,target_demographic,location_type,emotion_displayed,type_of_content,stance,are_there_children,post_style,people_skin_color,people_gender,people_age_group,people_physical_attributes,people_hair_color,people_common_appearances,depiction_style,is_vape_related,sensitive_content_bool
1704,https://www.instagram.com/p/DA5DELHhLCy/,https://www.instagram.com/p/DA5DELHhLCy/media/?size=l,Image,0,768,0,0,,https://scontent-scl2-1.cdninstagram.com/v/t51.2885-19/331229217_1370985280348432_1986803238119356112_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=zTfx4VwsploQ7kNvgFYcKZ1&_nc_gid=5982597560d4479fbacb8ec96e6f39f9&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYANwXkRth6PQYdISXGeTuQa2JEn0kEVfnioBVEZU-UgIQ&oe=6730323E&_nc_sid=4f4799,0,[],"['anti-smoking', 'health', 'hypnotherapy', 'promotion']",0,0,0,Negative,0,0,1,"['adults', 'smokers']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
855,https://www.instagram.com/p/C8F9B1jRIPM/,https://www.instagram.com/p/C8F9B1jRIPM/media/?size=l,Carousel,0,1335,6,0,,https://scontent-lim1-1.cdninstagram.com/v/t51.2885-19/339162056_785776249203821_3718285630538071926_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lim1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=vEF2rUutjZUQ7kNvgHqakkX&_nc_gid=3c0572f630b24cb0bde5b384e134e4ca&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC45YR1AVRJjDUHxAmvUzcFM4Ib7ySLG_6iwOGKpVzcMA&oe=6730386F&_nc_sid=4f4799,0,[],"['vaping', 'youth', 'casual', 'indoor']",1,1,1,Negative,0,0,1,"['young adults', 'general audience']",Indoor,,Health Advertisement,Anti-Vaping,0,Informational Promotion,['light'],['Female'],['Young'],['average'],['other'],['casual'],Attractive,1,0
981,https://www.instagram.com/p/COILxsYnYiT/,https://www.instagram.com/p/COILxsYnYiT/media/?size=l,Image,0,1,3,0,,https://instagram.fcrk1-5.fna.fbcdn.net/v/t51.2885-19/178412400_250842260113078_543814356525539617_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcrk1-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kXYTmnX196IQ7kNvgFldmZf&_nc_gid=de5167c89b7f438ebd8148c36a1611a8&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCPM-uK8i17b-wYSZ3oS7vilDcXIZmHGYZPoMMu7KJ5gg&oe=673042E6&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'health warning', 'rats', 'smoke', 'poster']",0,1,0,Negative,0,0,1,['general audience'],Public,,Health Poster,Anti-Vaping,0,Informational Poster,[],[],[],[],[],[],,1,0
793,https://www.instagram.com/p/B1xqR-ygdGv/,https://www.instagram.com/p/B1xqR-ygdGv/media/?size=l,Reel,0,1034,60,9,feed,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/278658043_4935458273202400_3431732567051622091_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=7X023aNKkMgQ7kNvgEf5oVE&_nc_gid=ba164256902e4716b5c0451480177d95&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCM61otMd-g-ofniKElGG0y89exTF4daNcWWCNirChthQ&oe=67302A25&_nc_sid=4f4799,0,['https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f1/m84/6340E49073CF4522D7E37B15ABC23C9A_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=102&vs=1667678880632794_741881166&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC82MzQwRTQ5MDczQ0Y0NTIyRDdFMzdCMTVBQkMyM0M5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESGVYeHRiYVFhVkljSUJBQWkzTkJjc1BnbzJicGt3QUFBRhUCAsgBACgAGAAbABUAACbiubzBkLalQBUCKAJDMywXQDb3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=ba1647e638&ccb=9-4&oh=00_AYBxgmE83fpqclIb2207VDJ07AcyLn5Dn65PBDagOLOz8A&oe=672C3180&_nc_sid=4f4799'],"['indoor', 'hallway', 'smartphone']",0,0,0,Neutral,0,0,0,"['young adults', 'general audience']",Indoor,,Personal Reflection,Anti-Vaping,0,Personal Reflection,[],[],[],[],[],[],,1,0
1956,https://www.instagram.com/p/CRoOv8vrQFk/,https://www.instagram.com/p/CRoOv8vrQFk/media/?size=l,Image,0,2578,78,0,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/49913303_350383682464001_8893595273817751552_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=W8ZoXhKqcCQQ7kNvgH4miDp&_nc_gid=eb8c9ccbbd6d4c4ebd584dcf9cd4f8fd&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDCDnLFBxdiOVo0EwrcmiBH0tFrtQBZHYzwfv5KDWWjTQ&oe=67301566&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'event', 'youth', 'informative', 'campaign']",0,1,0,Negative,0,0,1,"['young adults', 'teenagers']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1091,https://www.instagram.com/p/CoFMc8JuBbg/,https://www.instagram.com/p/CoFMc8JuBbg/media/?size=l,Image,0,2415,16,0,,https://instagram.fbkk3-1.fna.fbcdn.net/v/t51.2885-19/417707075_1055607472211769_6526751444489679316_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbkk3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fDtfm4ebtk4Q7kNvgHuzBzI&_nc_gid=a43b2c5f86134262bea78150985a9117&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBlKSZr95drCxs1j1lGFu_tf0wHYam03bmk6D5xB1dQoA&oe=673020D6&_nc_sid=4f4799,0,[],"['advertisement', 'hypnosis', 'testimonial', 'quit smoking', 'health']",1,0,0,Positive,1,1,1,"['young adults', 'adults']",Indoor,happiness,Advertisement,Anti-Vaping,0,Promotion,['light'],['Female'],['Adult'],['average'],['blonde'],['casual'],Neutral,1,0
484,https://www.instagram.com/p/Ca0M0gouUV6/,https://www.instagram.com/p/Ca0M0gouUV6/media/?size=l,Image,0,395,2,0,,https://instagram.fmrd1-2.fna.fbcdn.net/v/t51.2885-19/76908128_732213420522298_8956170701052575744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmrd1-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Q41Ccwh90QoQ7kNvgHx9yg-&_nc_gid=e0944d56fcf041d5a31e160c7201f731&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBlBKxJC1U81jASz8YhgfGOAT-dNUCI8XzfdcsMLoqbhw&oe=673047E5&_nc_sid=4f4799,0,[],"['support', 'quit smoking', 'health', 'community', 'illustration']",1,0,0,Positive,0,0,1,['general audience'],Public,supportive,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],['casual'],Neutral,1,0
1752,https://www.instagram.com/p/CjHCbzTPma9/,https://www.instagram.com/p/CjHCbzTPma9/media/?size=l,Image,0,1530,5,0,,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/313792440_1506575439845952_2254432693605828253_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=v-txaswN45wQ7kNvgFXbxtf&_nc_gid=6b0e2a43fd014d2da1f745333d60e2af&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYA7V_VKDdtKgu33-17fSG6fM5NY4LXMqC_8qLTRWMh12A&oe=67302315&_nc_sid=4f4799,0,[],"['health', 'anti-vaping', 'lungs', 'public health message']",0,0,0,Negative,0,0,1,['general audience'],Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
112,https://www.instagram.com/p/BwIcCsCB-Ki/,https://www.instagram.com/p/BwIcCsCB-Ki/media/?size=l,Image,0,13,8,0,,https://instagram.fcmn5-2.fna.fbcdn.net/v/t51.2885-19/56751357_509104109621305_3402541802778001408_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcmn5-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=1b0Ln3hz9noQ7kNvgEbO1p-&_nc_gid=594b5102e7b44da1a20346292048dacc&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC1JKNOJbVLgiHyiNjcECwNR9Ez0f10zjxyIiClvnXAag&oe=67303201&_nc_sid=4f4799,0,[],"['outdoor', 'public', 'park', 'university', 'relaxing']",1,0,0,Neutral,0,0,0,['general audience'],Outdoor,,Event Announcement,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
2077,https://www.instagram.com/p/CXw_qPUv5pm/,https://www.instagram.com/p/CXw_qPUv5pm/media/?size=l,Image,0,632,16,0,,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/42713883_551260428664936_4809657008313597952_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_lF5lVeHhm4Q7kNvgEWEbOu&_nc_gid=cdb71d7be5c44a7b812e982070e05da1&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBfunOf-Law3yES6H3adxEGF-5KjjRQU3h5gIijfzGHfw&oe=67301F5C&_nc_sid=4f4799,0,[],"['vaping', 'health', 'anti-vaping', 'digital', 'message', 'support']",0,0,0,Positive,1,1,1,"['young adults', 'general audience']",Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
640,https://www.instagram.com/p/COILWJPHbja/,https://www.instagram.com/p/COILWJPHbja/media/?size=l,Image,0,1,1,0,,https://instagram.ftlv1-1.fna.fbcdn.net/v/t51.2885-19/178412400_250842260113078_543814356525539617_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kXYTmnX196IQ7kNvgHCEkAy&_nc_gid=e72cbaa33d234337ab4d6ab7979b1162&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAdW0DfYdAvJLCh0DpUmHzpByZ5wOAq5ZGgeewGj2duRQ&oe=673042E6&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'health warning', 'child', 'indoor']",1,0,0,Negative,1,1,1,"['general audience', 'parents']",Indoor,,Health Warning,Anti-Vaping,1,Informational Poster,['light'],['Male'],['Young'],['average'],['other'],['casual'],Neutral,1,1
1006,https://www.instagram.com/p/CcOZ8-WM9fx/,https://www.instagram.com/p/CcOZ8-WM9fx/media/?size=l,Carousel,0,4501,10,0,,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgHrBMm-&_nc_gid=f60aeff563e94e4bbb038c48a7d405dd&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC3PtYJBcWvguopaLMpzTmMMLlj5xvZ7Fo2jgiGicR9Tg&oe=67301E93&_nc_sid=4f4799,0,[],"['smoking', 'pregnancy', 'health warning', 'cigarette', 'public health']",0,0,0,Negative,0,0,1,"['pregnant women', 'general audience']",Public,,Health Warning,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
1295,https://www.instagram.com/p/CrhSyk-syYb/,https://www.instagram.com/p/CrhSyk-syYb/media/?size=l,Image,0,156,2,0,,https://instagram.frer1-1.fna.fbcdn.net/v/t51.2885-19/324223075_124443803846077_7342489307499105328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.frer1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V90dpPIeI64Q7kNvgGtBf3D&_nc_gid=84cee403062047e59ad0ed1d06fcd7b0&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCkGg34NJTNIaeno8Y-wfoRW82KOhKPdZZqpJt2gKR_Ig&oe=6730420B&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'infographic', 'harmful substances']",0,1,0,Negative,0,0,1,"['general audience', 'youth']",Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1417,https://www.instagram.com/p/Cyvgx_LsjXx/,https://www.instagram.com/p/Cyvgx_LsjXx/media/?size=l,Image,0,346,1,2,,https://instagram.faoi2-1.fna.fbcdn.net/v/t51.2885-19/465244734_1054025093396938_6694800083202387062_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.faoi2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=QRyTsro_q-QQ7kNvgFdP5E2&_nc_gid=a8191f152be04b10a6b0b4010186d714&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAQl-NZbKIfZwtvf4zd21Ca2LQ3XcWs-6w5kpkLL8z9Bg&oe=673047FE&_nc_sid=4f4799,0,[],"['mental health', 'anxiety', 'depression', 'stress', 'emotions', 'word cloud']",1,0,0,Neutral,0,0,1,['general audience'],Indoor,,Informational Image,Neutral,0,Informational Promotion,[],[],[],[],[],[],Neutral,1,1
1852,https://www.instagram.com/p/CvgOJ43tZEq/,https://www.instagram.com/p/CvgOJ43tZEq/media/?size=l,Image,0,417,5,0,,https://instagram.fcmn2-1.fna.fbcdn.net/v/t51.2885-19/252335955_869778473682267_3340963073397843547_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcmn2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=3YYdBhIRmUQQ7kNvgFU4vlz&_nc_gid=6bc3983f9fb04fae9c5cbdd7d2b436c4&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDzbH1b3pmNPx7HNnqxwT7s48xy5t7uBs47u_zGJ9g64Q&oe=67304444&_nc_sid=4f4799,0,[],"['hypnotherapy', 'quit smoking', 'lifetime guarantee', 'text']",0,0,0,Positive,0,1,1,"['adults', 'smokers']",Indoor,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1371,https://www.instagram.com/p/C_coK8myPQf/,https://www.instagram.com/p/C_coK8myPQf/media/?size=l,Carousel,0,1931,23,0,,https://instagram.fssa7-1.fna.fbcdn.net/v/t51.2885-19/11370989_1630181707236914_1812712943_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fssa7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=k7I3FCbVz68Q7kNvgHJSHCu&_nc_gid=e3d91f412f7443b59d111309c1558e4d&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBMsJcywFKEWxvLiHo3prx0mRLYAi15BIeMCJpYR03Oww&oe=6730120E&_nc_sid=4f4799,0,[],"['anti-smoking', 'public service announcement', 'skull', 'illustration']",0,0,0,Negative,0,0,1,['general audience'],Public,,Public Service Announcement,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],Neutral,1,0
210,https://www.instagram.com/p/CNm4lAhM1yR/,https://www.instagram.com/p/CNm4lAhM1yR/media/?size=l,Image,0,1349,6,0,,https://instagram.flpb3-1.fna.fbcdn.net/v/t51.2885-19/118641360_880679285789631_3320093046012477151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flpb3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uxQ6TAg53P8Q7kNvgHDHbSt&_nc_gid=54064947af9a4676a62f9118b31f164b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDEQZd4bSjiP_qyDgET0fi2PmB4ea3zXC1MeDk_2dKeYA&oe=673014B0&_nc_sid=4f4799,0,[],"['outdoor', 'winter', 'nature', 'snow']",0,0,0,Neutral,0,0,1,['general audience'],Outdoor,,Health Promotion,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1266,https://www.instagram.com/p/BCBoHAUOIAR/,https://www.instagram.com/p/BCBoHAUOIAR/media/?size=l,Image,0,8101,108,10,,https://instagram.fcuc1-1.fna.fbcdn.net/v/t51.2885-19/284793232_1179275495978291_5544013031892666945_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcuc1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=7DhDIwP2H_wQ7kNvgEjVpUT&_nc_gid=5b9ae27f5a244e9786895a9c889c20f4&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBrUUPRvQtKQy13utrdEywTDXESaZZ7c-ZO23rvWJGZzQ&oe=67302A10&_nc_sid=4f4799,0,[],"['vaping', 'indoor', 'casual', 'coffee']",0,1,0,Neutral,0,0,0,"['young adults', 'adults']",Indoor,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
666,https://www.instagram.com/p/CJBfXctnDfg/,https://www.instagram.com/p/CJBfXctnDfg/media/?size=l,Image,0,588,15,1,,https://instagram.fpei3-1.fna.fbcdn.net/v/t51.2885-19/149028713_921379351932046_5729921903938116858_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpei3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=_iDj4bwSLC4Q7kNvgHTKwsz&_nc_gid=9aa620c126c248f888a548e184e28333&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYA6pskPCkdOIFoOF_cTnY_GIu0yqWeMMWkMFLVH9OsA3Q&oe=67301CA7&_nc_sid=4f4799,0,[],"['vaping', 'positive message', 'laptop', 'notebook', 'coffee', 'motivation']",0,0,0,Positive,0,0,0,"['young adults', 'adults']",Indoor,,Motivational Message,Anti-Vaping,0,Personal Reflection,[],[],[],[],[],[],,1,0
804,https://www.instagram.com/p/B-8DM7_l07o/,https://www.instagram.com/p/B-8DM7_l07o/media/?size=l,Image,0,1792,2,0,,https://instagram.fcrk1-3.fna.fbcdn.net/v/t51.2885-19/28151354_169064250543217_1553260409903906816_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcrk1-3.fna.fbcdn.net&_nc_cat=101&_nc_ohc=OrEGCruCWnoQ7kNvgEV3Fms&_nc_gid=9167362e55954e55a0f28c156b3bcaa1&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAgY6S8OcKemN0hzLThd8Vv4A11Y5jaJDPRuFowOdr-sw&oe=67303053&_nc_sid=4f4799,0,[],"['vaping', 'nicotine addiction', 'health warning', 'e-cigarettes', 'anti-vaping', 'public health']",0,1,0,Negative,1,1,1,"['teenagers', 'parents', 'general audience']",Public,,Advertisement,Anti-Vaping,0,"Informational, Health Warning",[],[],[],[],[],[],,1,0
363,https://www.instagram.com/p/CVCNn4xgNU2/,https://www.instagram.com/p/CVCNn4xgNU2/media/?size=l,Reel,54,1818,5,0,feed,https://instagram.fgye1-2.fna.fbcdn.net/v/t51.2885-19/274167898_1099533724156824_1713221196452337251_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgye1-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=RkU6ZNSxLAEQ7kNvgEjS9YA&_nc_gid=bb8ef7b51d7849a08ee7f9913a392b3a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCR1N1zUCW8ec1FydCYIJSbX4bCK8zY6xP6zzEntsx3RQ&oe=673035BD&_nc_sid=4f4799,54,['https://instagram.fgye1-2.fna.fbcdn.net/o1/v/t16/f1/m84/F8414E50FDCD5147D8EC05E0A003AFAD_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=108&vs=2208021406247588_1336324891&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GODQxNEU1MEZEQ0Q1MTQ3RDhFQzA1RTBBMDAzQUZBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPcl9ZeHNoY29nZXg4MERBUFhheFNDaHB0Vk1icGt3QUFBRhUCAsgBACgAGAAbABUAACaYpabx9ouqQBUCKAJDMywXQE3zMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=9-4&oh=00_AYBWaSiaNWx94smE-OJaPeIafKne5YjcbQnIDFoxePfDAg&oe=672C4D9A&_nc_sid=4f4799'],"['smoking', 'health', 'promotion', 'text', 'cessation']",0,0,0,Neutral,0,0,1,"['adults', 'general audience']",Public,,Health Promotion,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1879,https://www.instagram.com/p/CtefV-lRZpI/,https://www.instagram.com/p/CtefV-lRZpI/media/?size=l,Image,0,607,8,2,,https://instagram.fada2-2.fna.fbcdn.net/v/t51.2885-19/334541939_922564465754625_92447038187656588_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fada2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=A4gxP8CLf3wQ7kNvgE-TVf9&_nc_gid=4bb678f941eb48839bb408f27e4ce79c&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD4tFYrF70xo6jCeGiL-zLtho3zDg3pKnyg1U-EHHvvQw&oe=67301884&_nc_sid=4f4799,0,[],"['young adults', 'casual', 'indoor', 'social gathering', 'smoke-free']",1,0,0,Positive,0,0,1,"['young adults', 'general audience']",Indoor,happiness,Advertisement,Anti-Vaping,0,Informational Promotion,"['light', 'medium', 'dark']","['Male', 'Female']",['Adult'],['average'],"['blonde', 'black', 'other']",['casual'],Neutral,1,0
141,https://www.instagram.com/p/DB0_Yl6sqjO/,https://www.instagram.com/p/DB0_Yl6sqjO/media/?size=l,Image,0,84,0,0,,https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-19/366943695_756701262878895_5550300739619234457_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=A9RxUKTo_fQQ7kNvgEoP9rG&_nc_gid=ba4bb6bed5c0422bb5a257a18295892e&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBLGe4Nv4fr3JN5XdJmQKm6XJ7hfOHt6njjew5-3mwTEg&oe=673034B6&_nc_sid=4f4799,0,[],"['advertisement', 'hypnotherapy', 'health', 'self-care', 'smoking', 'vaping', 'stress', 'anxiety']",1,0,0,Positive,0,0,1,"['adults', 'general audience']",Indoor,happiness,Advertisement,Anti-Vaping,0,Informational Promotion,['light'],['Female'],['Adult'],['average'],['blonde'],['casual'],Neutral,1,0
1976,https://www.instagram.com/p/C_tcXu3xUzy/,https://www.instagram.com/p/C_tcXu3xUzy/media/?size=l,Image,0,12062,9,0,,https://instagram.fbeg5-1.fna.fbcdn.net/v/t51.2885-19/82284858_118421069512329_2145698350354137088_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbeg5-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VNHlqFzU5H8Q7kNvgHT3JF-&_nc_gid=da8cc10be52a49ce881321b5821e5d1b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD4Z0JGoRib167E79WIZY8Rurx5VqxodnI9UIUPbDSx8Q&oe=673021A6&_nc_sid=4f4799,0,[],"['vaping', 'youth', 'prevention', 'education', 'health', 'community', 'event']",1,0,0,Neutral,0,0,1,"['teachers', 'school administrators', 'youth', 'community']",Public,,Event Promotion,Anti-Vaping,0,Informational Announcement,"['medium', 'light']",['Female'],['Adult'],['average'],"['black', 'other']",['professional'],Neutral,1,0
890,https://www.instagram.com/p/CLCszA_Jbcv/,https://www.instagram.com/p/CLCszA_Jbcv/media/?size=l,Video,28,194,12,0,feed,https://instagram.fuio29-1.fna.fbcdn.net/v/t51.2885-19/201321439_834382887476422_6503202596906915118_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio29-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wDOoD1GERekQ7kNvgGM2oj_&_nc_gid=6daba08e0dd2417fb7b883eec47728ec&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBFNgYuFc1EhbRag44YE3aNH4qFwP2WYWC2DKkzJ9-EYg&oe=67303FF2&_nc_sid=4f4799,28,['https://instagram.fuio29-1.fna.fbcdn.net/o1/v/t16/f1/m84/874FDB991D9403FCA55E425020A634A9_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=105&vs=292624247055432_3908239657&_nc_vs=HBkcFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84NzRGREI5OTFEOTQwM0ZDQTU1RTQyNTAyMEE2MzRBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmoK6N59PBr0AVAigCQzMsF0AVmZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=6daba992f4&ccb=9-4&oh=00_AYAuhy1MdRvQY2RX3Q2DYhWV8l6iCLctEuGk06OIgbmPBw&oe=672C33D9&_nc_sid=4f4799'],"['Black History Month', 'anti-smoking', 'tobacco industry', 'resistance', 'minority groups']",1,0,0,Negative,0,0,1,"['Black Americans', 'minority groups']",Public,,Informational Poster,Anti-Vaping,0,Informational Announcement,"['medium', 'dark']","['Male', 'Female']",['Adult'],['average'],['black'],['formal'],Neutral,1,0
1051,https://www.instagram.com/p/CV0vJraP2VX/,https://www.instagram.com/p/CV0vJraP2VX/media/?size=l,Image,0,183,1,0,,https://instagram.fmnl3-4.fna.fbcdn.net/v/t51.2885-19/82956703_464360941175390_5121325682424545280_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmnl3-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=exL3XxgLYJ8Q7kNvgGKiulK&_nc_gid=96d3179fa63c489fa6178b9f2f42ff47&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDD2O_kgzMmJaSfr55RpEta05dZMgy4f5Ifc4BSayeFpw&oe=6730492E&_nc_sid=4f4799,0,[],"['vaping', 'FDA', 'disposable vapes', 'Juul', 'tobacco industry', 'flavored vapes', 'regulations']",0,0,0,Negative,1,1,0,"['teenagers', 'young adults']",Public,,Informational Article,Anti-Vaping,0,Informational Discussion,[],[],[],[],[],[],,1,0
